genre,song_name,danceability,energy,loudness,valence,,,,,,,
Hiphop,Brenda's Got A Baby,0.673,0.736,-6.157,0.721,,,,,,,
Hiphop,Mass Appeal,0.825,0.846,-4.389,0.619,,,,,,,
Hiphop,Changes,0.863,0.672,-6.311,0.338,,,,,,,
Hiphop,California Love - Original Version,0.761,0.835,-3.076,0.766,,,,,,,
Hiphop,Hit 'Em Up - Single Version,0.921,0.836,-3.978,0.581,,,,,,,
Hiphop,Dead And Gone,0.713,0.746,-4.99,0.47,,,,,,,
Hiphop,Live Your Life,0.375,0.862,-3.363,0.478,,,,,,,
Hiphop,Real Muthaphuckkin' G's,0.724,0.853,-3.895,0.775,,,,,,,
Hiphop,Gangsta's Paradise,0.647,0.514,-10.05,0.387,,,,,,,
Hiphop,Jump Around,0.854,0.71,-6.32,0.818,,,,,,,
Hiphop,Hits from the Bong,0.801,0.578,-13.264,0.499,,,,,,,
Hiphop,It's Tricky,0.956,0.72,-13.476,0.961,,,,,,,
Hiphop,Fu-Gee-La,0.682,0.505,-11.709,0.4,,,,,,,
Hiphop,Jump,0.749,0.745,-10.625,0.481,,,,,,,
Hiphop,Ready or Not,0.601,0.422,-13.364,0.563,,,,,,,
Hiphop,Rapper's Delight - Single Version,0.917,0.692,-11.665,0.819,,,,,,,
Hiphop,99 Problems,0.499,0.88,-6.048,0.461,,,,,,,
Hiphop,Hate It Or Love It,0.802,0.785,-4.781,0.435,,,,,,,
Hiphop,Don't Believe The Hype,0.883,0.465,-13.766,0.856,,,,,,,
Hiphop,Purple Pills,0.774,0.634,-5.941,0.752,,,,,,,
Hiphop,Summertime,0.677,0.54,-14.439,0.469,,,,,,,
Hiphop,Through The Wire,0.571,0.739,-6.11,0.66,,,,,,,
Hiphop,Return of the Mack,0.715,0.833,-5.379,0.612,,,,,,,
Hiphop,Still D.R.E.,0.816,0.775,-3.323,0.527,,,,,,,
Hiphop,What's The Difference,0.772,0.821,-0.14,0.77,,,,,,,
Hiphop,Forgot About Dre,0.924,0.74,-1.299,0.621,,,,,,,
Hiphop,Am I Wrong,0.729,0.799,-7.378,0.532,,,,,,,
Hiphop,It Was A Good Day,0.795,0.745,-5.411,0.811,,,,,,,
Hiphop,Check Yo Self,0.851,0.801,-3.262,0.808,,,,,,,
Hiphop,Long Live the Chief,0.859,0.741,-3.201,0.47,,,,,,,
Hiphop,2 Points,0.656,0.617,-3.497,0.539,,,,,,,
Hiphop,Diamonds From Sierra Leone - Remix,0.672,0.814,-3.768,0.379,,,,,,,
Hiphop,Drive Slow,0.593,0.593,-8.216,0.488,,,,,,,
Hiphop,The Let Out (feat. Nana Kwabena),0.752,0.768,-4.812,0.522,,,,,,,
Hiphop,The Next Episode,0.92,0.891,-2.398,0.311,,,,,,,
Hiphop,Praise The Lord (Da Shine) (feat. Skepta),0.854,0.569,-8.151,0.294,,,,,,,
Hiphop,Hot N*gga,0.794,0.51,-7.314,0.18,,,,,,,
Hiphop,Ni**as In Paris,0.789,0.858,-5.542,0.775,,,,,,,
Hiphop,Collard Greens,0.825,0.575,-4.87,0.65,,,,,,,
Hiphop,Hell Of A Night,0.652,0.836,-7.179,0.162,,,,,,,
Hiphop,Man Of The Year,0.749,0.865,-5.228,0.371,,,,,,,
Hiphop,Big Body,0.944,0.949,-5.606,0.763,,,,,,,
Hiphop,Congratulations,0.63,0.804,-4.183,0.492,,,,,,,
Hiphop,MC's Act Like They Don't Know,0.855,0.798,-4.018,0.855,,,,,,,
Hiphop,I Wish,0.669,0.809,-7.146,0.572,,,,,,,
Hiphop,Got Your Money (feat. Kelis),0.934,0.459,-7.654,0.697,,,,,,,
Hiphop,Woo Hah!! Got You All in Check,0.716,0.924,-5.433,0.786,,,,,,,
Hiphop,Bodak Yellow,0.929,0.723,-5.792,0.458,,,,,,,
Hiphop,Doo Wop (That Thing),0.535,0.505,-8.926,0.495,,,,,,,
Hiphop,Gin And Juice (feat. Dat Nigga Daz),0.549,0.853,-4.293,0.346,,,,,,,
Hiphop,White America,0.658,0.607,-5.678,0.171,,,,,,,
Hiphop,Ugly,0.506,0.83,-5.861,0.691,,,,,,,
Hiphop,Get Back,0.541,0.634,-5.169,0.195,,,,,,,
Hiphop,It's Funky Enough - Remastered Single,0.83,0.797,-6.627,0.886,,,,,,,
Hiphop,Gravel Pit,0.787,0.72,-7.569,0.538,,,,,,,
Hiphop,Funky Cold Medina,0.988,0.633,-15.012,0.929,,,,,,,
Hiphop,Rap God,0.708,0.843,-2.66,0.625,,,,,,,
Hiphop,Buddy,0.871,0.597,-10.117,0.65,,,,,,,
Hiphop,Me Myself And I,0.898,0.92,-7.859,0.875,,,,,,,
Hiphop,Sound Of Da Police,0.796,0.962,-7.871,0.304,,,,,,,
Hiphop,Cosby Sweater,0.794,0.81,-7.963,0.802,,,,,,,
Hiphop,The Nosebleed Section,0.846,0.828,-5.447,0.908,,,,,,,
Hiphop,Breakadawn,0.839,0.533,-12.416,0.522,,,,,,,
Hiphop,It Takes Two,0.767,0.776,-8.915,0.608,,,,,,,
Hiphop,Know How,0.868,0.919,-5.701,0.711,,,,,,,
Hiphop,It's Like That,0.964,0.889,-5.169,0.552,,,,,,,
Hiphop,Two Can Play That Game - Radio Edit,0.609,0.905,-6.792,0.878,,,,,,,
Hiphop,No Love,0.522,0.932,-2.87,0.33,,,,,,,
Hiphop,Stan,0.78,0.768,-4.325,0.507,,,,,,,
Hiphop,Poison,0.838,0.575,-10.126,0.726,,,,,,,
Hiphop,Shake Ya Ass,0.914,0.607,-5.658,0.666,,,,,,,
Hiphop,X Gon' Give It To Ya,0.761,0.899,-3.09,0.673,,,,,,,
Hiphop,Where The Hood At,0.537,0.948,-3.08,0.761,,,,,,,
Hiphop,Classic Man (feat. Kendrick Lamar) - Remix,0.851,0.657,-5.161,0.644,,,,,,,
Hiphop,Touch The Sky,0.552,0.846,-4.912,0.554,,,,,,,
Hiphop,The Message,0.926,0.816,-7.072,0.777,,,,,,,
Hiphop,Paid In Full,0.902,0.743,-11.136,0.423,,,,,,,
Hiphop,Fight The Power,0.797,0.582,-12.97,0.415,,,,,,,
Hiphop,Rebel Without A Pause,0.755,0.692,-13.906,0.651,,,,,,,
Hiphop,Dear Mama,0.74,0.58,-6.106,0.328,,,,,,,
Hiphop,Rock The Bells,0.896,0.517,-12.813,0.285,,,,,,,
Hiphop,Scenario,0.795,0.6,-14.004,0.633,,,,,,,
Hiphop,My Name Is,0.845,0.682,-6.245,0.813,,,,,,,
Hiphop,Lost Ones,0.832,0.749,-6.129,0.65,,,,,,,
Hiphop,Paper Planes,0.447,0.848,-6.175,0.485,,,,,,,
Hiphop,Move Bitch,0.777,0.751,-5.692,0.191,,,,,,,
Hiphop,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,0.845,0.884,-4.506,0.904,,,,,,,
Hiphop,Drop It Like It's Hot,0.892,0.628,-3.832,0.676,,,,,,,
Hiphop,THat Part,0.927,0.535,-7.59,0.336,,,,,,,
Hiphop,Bad Girls,0.639,0.912,-2.621,0.343,,,,,,,
Hiphop,Gold Digger,0.629,0.696,-5.572,0.623,,,,,,,
Hiphop,Black Skinhead,0.766,0.809,-6.123,0.325,,,,,,,
Hiphop,Cleanin' Out My Closet,0.908,0.762,-4.773,0.869,,,,,,,
Hiphop,Boyz-N-The-Hood,0.785,0.479,-10.247,0.727,,,,,,,
Hiphop,Party Up,0.51,0.931,-3.302,0.53,,,,,,,
Hiphop,Ambitionz Az A Ridah,0.801,0.908,-6.554,0.805,,,,,,,
Hiphop,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",0.394,0.661,-8.684,0.335,,,,,,,
Hiphop,Fashion Killa,0.801,0.819,-5.189,0.811,,,,,,,
Hiphop,Goldie,0.697,0.849,-4.953,0.734,,,,,,,
Hiphop,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",0.489,0.878,-3.36,0.775,,,,,,,
Hiphop,PMW (All I Really Need) (feat. ScHoolboy Q),0.705,0.747,-4.542,0.29,,,,,,,
Hiphop,L$D,0.598,0.252,-15.086,0.0352,,,,,,,
Hiphop,Pharsyde (feat. Joe Fox),0.642,0.56,-15.123,0.499,,,,,,,
Hiphop,Bubblin,0.568,0.873,-5.22,0.547,,,,,,,
Hiphop,Come Down,0.82,0.908,-6.151,0.919,,,,,,,
Hiphop,9mm Goes Bang,0.779,0.641,-11.228,0.885,,,,,,,
Hiphop,My Philosophy,0.875,0.907,-11.434,0.743,,,,,,,
Hiphop,South Bronx,0.919,0.465,-8.64,0.629,,,,,,,
Hiphop,I Know There's Gonna Be (Good Times),0.458,0.595,-9.912,0.502,,,,,,,
Hiphop,All Night (feat. Knox Fortune),0.704,0.777,-5.729,0.392,,,,,,,
Hiphop,Favorite Song,0.725,0.601,-9.03,0.811,,,,,,,
Hiphop,Cocoa Butter Kisses,0.679,0.645,-7.777,0.203,,,,,,,
Hiphop,Good Ass Intro,0.605,0.731,-8.127,0.672,,,,,,,
Hiphop,Till I Collapse,0.548,0.847,-3.237,0.1,,,,,,,
Hiphop,My Dad's Gone Crazy,0.73,0.698,-5.089,0.711,,,,,,,
Hiphop,POWER,0.542,0.914,-4.747,0.576,,,,,,,
Hiphop,Love Lockdown,0.76,0.524,-7.67,0.112,,,,,,,
Hiphop,"III. Telegraph Ave. (""Oakland"" by Lloyd)",0.496,0.693,-9.576,0.597,,,,,,,
Hiphop,Heartbeat,0.789,0.551,-6.825,0.33,,,,,,,
Hiphop,Freaks And Geeks,0.676,0.866,-5.578,0.765,,,,,,,
Hiphop,Sunrise,0.314,0.678,-6.169,0.161,,,,,,,
Hiphop,21 Questions,0.685,0.81,-4.119,0.909,,,,,,,
Hiphop,Swimming Pools (Drank) - Extended Version,0.716,0.485,-7.745,0.26,,,,,,,
Hiphop,m.A.A.d city,0.487,0.729,-6.815,0.217,,,,,,,
Hiphop,"Bitch, Donâ€™t Kill My Vibe",0.587,0.698,-8.948,0.0985,,,,,,,
Hiphop,i,0.755,0.884,-5.296,0.897,,,,,,,
Hiphop,DNA.,0.638,0.523,-6.664,0.422,,,,,,,
Hiphop,King Kunta,0.884,0.657,-4.569,0.489,,,,,,,
Hiphop,Backseat Freestyle,0.546,0.651,-7.601,0.646,,,,,,,
Hiphop,My Band,0.851,0.849,-3.383,0.844,,,,,,,
Hiphop,HUMBLE.,0.908,0.621,-6.638,0.421,,,,,,,
Hiphop,Turn Down for What,0.818,0.799,-4.1,0.0815,,,,,,,
Hiphop,Bend Ova (feat. Tyga),0.855,0.968,-3.278,0.798,,,,,,,
Hiphop,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",0.76,0.801,-3.769,0.653,,,,,,,
Hiphop,"Not Tonight (feat. Da Brat, Left Eye, Missy ""Misdemeanor"" Elliott and Angie Martinez) - Remix",0.854,0.602,-10.162,0.592,,,,,,,
Hiphop,Crush on You,0.827,0.635,-6.77,0.766,,,,,,,
Hiphop,X,0.935,0.608,-5.583,0.829,,,,,,,
Hiphop,My Name (feat. Eminem & Nate Dogg),0.843,0.74,-5.114,0.605,,,,,,,
Hiphop,Can't Tell Me Nothing,0.594,0.614,-6.091,0.101,,,,,,,
Hiphop,Ether,0.573,0.831,-5.586,0.766,,,,,,,
Hiphop,Sabotage,0.324,0.938,-7.332,0.543,,,,,,,
Hiphop,So What'Cha Want,0.695,0.978,-3.556,0.706,,,,,,,
Hiphop,Intergalactic - Remastered,0.734,0.864,-6.119,0.47,,,,,,,
Hiphop,Baby Got Back,0.926,0.669,-11.271,0.642,,,,,,,
Hiphop,Clint Eastwood,0.663,0.694,-8.627,0.524,,,,,,,
Hiphop,Represent,0.702,0.832,-4.964,0.619,,,,,,,
Hiphop,A Milli,0.674,0.695,-8.636,0.773,,,,,,,
Hiphop,Lollipop,0.829,0.428,-9.469,0.45,,,,,,,
Hiphop,BedRock,0.733,0.664,-6.163,0.557,,,,,,,
Hiphop,Monster,0.628,0.692,-5.64,0.0963,,,,,,,
Hiphop,Love Sosa,0.772,0.413,-8.193,0.211,,,,,,,
Hiphop,I Don't Like,0.742,0.844,-4.622,0.416,,,,,,,
Hiphop,Rosa Parks,0.792,0.701,-7.198,0.251,,,,,,,
Hiphop,Ain't No Half-Steppin',0.836,0.728,-12.058,0.599,,,,,,,
Hiphop,Portrait of a Master Piece,0.858,0.846,-7.645,0.669,,,,,,,
Hiphop,California Love,0.658,0.87,-3.019,0.791,,,,,,,
Hiphop,Once Upon A Time In The Projects,0.805,0.422,-13.546,0.88,,,,,,,
Hiphop,AmeriKKKa's Most Wanted,0.846,0.791,-12.727,0.713,,,,,,,
Hiphop,Code Of The Streets,0.625,0.876,-5.165,0.815,,,,,,,
Hiphop,Slow Down,0.731,0.857,-13.358,0.691,,,,,,,
Hiphop,The Way I Am,0.785,0.871,-2.692,0.315,,,,,,,
Hiphop,The Bridge Is Over,0.822,0.447,-9.836,0.556,,,,,,,
Hiphop,Judgement Day,0.649,0.793,-7.039,0.366,,,,,,,
Hiphop,Animal Instinct (feat. Ty Nitty & Gambino),0.526,0.893,-6.111,0.44,,,,,,,
Hiphop,Good Life,0.435,0.802,-6.871,0.454,,,,,,,
Hiphop,Stronger,0.625,0.726,-7.731,0.483,,,,,,,
Hiphop,New Slaves,0.506,0.59,-4.322,0.359,,,,,,,
Hiphop,Electric Relaxation,0.866,0.534,-9.201,0.841,,,,,,,
Hiphop,Award Tour,0.812,0.6,-9.414,0.555,,,,,,,
Hiphop,We The People....,0.71,0.805,-5.471,0.897,,,,,,,
Hiphop,CLOUT COBAIN | CLOUT CO13A1N,0.794,0.448,-4.771,0.588,,,,,,,
Hiphop,Xxplosive,0.765,0.88,-4.361,0.929,,,,,,,
Hiphop,Murder Ink,0.781,0.898,-1.157,0.838,,,,,,,
Hiphop,Guilty Conscience,0.723,0.786,-5.094,0.516,,,,,,,
Hiphop,Never Enough,0.777,0.716,-5.327,0.593,,,,,,,
Hiphop,Deep Cover,0.833,0.705,-5.82,0.379,,,,,,,
Hiphop,Killing Me Softly With His Song,0.765,0.29,-17.117,0.506,,,,,,,
Hiphop,Good Cop Bad Cop,0.713,0.935,-2.774,0.872,,,,,,,
Hiphop,Cocaine,0.735,0.656,-6.968,0.27,,,,,,,
Hiphop,"Git Up, Git Out (feat. Goodie Mob)",0.843,0.578,-8.341,0.558,,,,,,,
Hiphop,Call of da Wild (feat. Goodie Mob),0.75,0.794,-6.521,0.579,,,,,,,
Hiphop,Bring The Pain,0.835,0.456,-10.195,0.224,,,,,,,
Hiphop,Bring The Noise,0.795,0.824,-12.23,0.794,,,,,,,
Hiphop,He Got Game,0.825,0.639,-6.607,0.866,,,,,,,
Hiphop,Everything's Good (Good Ass Outro),0.692,0.661,-9.611,0.135,,,,,,,
Hiphop,Apache (Jump On It),0.824,0.886,-9.929,0.25,,,,,,,
Hiphop,Opposite of Adults,0.677,0.89,-5.46,0.622,,,,,,,
Hiphop,Mind Your Manners (feat. Icona Pop),0.696,0.853,-4.122,0.685,,,,,,,
Hiphop,She Wants To Move,0.766,0.851,-4.831,0.8,,,,,,,
Hiphop,Good Vibrations,0.711,0.951,-8.406,0.903,,,,,,,
Hiphop,P.I.M.P.,0.836,0.743,-3.314,0.879,,,,,,,
Hiphop,Just A Lil Bit,0.489,0.692,-6.672,0.527,,,,,,,
Hiphop,Feel Good Inc.,0.818,0.705,-6.679,0.772,,,,,,,
Hiphop,Hit 'em Up,0.843,0.804,-3.839,0.809,,,,,,,
Hiphop,Ghetto Gospel,0.79,0.596,-5.326,0.696,,,,,,,
Hiphop,You Can Do It,0.946,0.837,-5.355,0.893,,,,,,,
Hiphop,Sunday Candy,0.511,0.596,-6.56,0.554,,,,,,,
Hiphop,Best Friend,0.749,0.906,-4.879,0.572,,,,,,,
Hiphop,Trunk Muzik,0.662,0.72,-9.242,0.0789,,,,,,,
Hiphop,Love$ick (feat. A$AP Rocky),0.625,0.763,-4.997,0.721,,,,,,,
Hiphop,Chief Don't Run (feat. Roman GianArthur),0.709,0.549,-6.772,0.321,,,,,,,
Hiphop,Power,0.884,0.399,-4.61,0.27,,,,,,,
Hiphop,Black Beatles,0.794,0.647,-6.232,0.345,,,,,,,
Hiphop,Bust A Move,0.926,0.851,-5.435,0.838,,,,,,,
Hiphop,Best Friend,0.959,0.598,-5.534,0.408,,,,,,,
Hiphop,Clout (feat. Cardi B),0.919,0.622,-7.384,0.424,,,,,,,
Hiphop,Parking Lot,0.639,0.907,-7.85,0.696,,,,,,,
Hiphop,The Good Life,0.756,0.766,-7.448,0.615,,,,,,,
Hiphop,Hip Hop,0.725,0.737,-7.453,0.219,,,,,,,
Hiphop,Trap Queen,0.746,0.873,-3.803,0.817,,,,,,,
Hiphop,212,0.847,0.769,-5.761,0.626,,,,,,,
Hiphop,To Live & Die In L.A.,0.603,0.857,-6.179,0.773,,,,,,,
Hiphop,Money Maker,0.551,0.598,-6.79,0.612,,,,,,,
Hiphop,Tha Crossroads,0.679,0.509,-7.31,0.534,,,,,,,
Hiphop,All Of The Lights,0.531,0.803,-3.284,0.221,,,,,,,
Hiphop,B.O.B. - Bombs Over Baghdad,0.746,0.978,-5.324,0.653,,,,,,,
Hiphop,Passin' Me By,0.759,0.756,-8.145,0.613,,,,,,,
Hiphop,Crack A Bottle,0.516,0.874,-2.571,0.391,,,,,,,
Hiphop,Sky Walker (feat. Travis Scott),0.674,0.506,-10.532,0.183,,,,,,,
Hiphop,20 Seconds to Comply,0.434,0.893,-8.442,0.499,,,,,,,
Hiphop,Lapdance,0.712,0.96,-2.45,0.726,,,,,,,
Hiphop,Rump Shaker,0.865,0.836,-6.088,0.248,,,,,,,
Hiphop,"Wanksta - From ""8 Mile"" Soundtrack",0.802,0.866,-3.619,0.924,,,,,,,
Hiphop,You Don't Know,0.77,0.858,-1.835,0.754,,,,,,,
Hiphop,Tints (feat. Kendrick Lamar),0.805,0.833,-6.73,0.703,,,,,,,
Hiphop,Otis,0.755,0.631,-4.751,0.433,,,,,,,
Hiphop,No Church In The Wild,0.654,0.751,-7.508,0.568,,,,,,,
Hiphop,Novacane,0.762,0.508,-9.112,0.37,,,,,,,
Hiphop,Swim Good,0.653,0.668,-8.183,0.711,,,,,,,
Hiphop,Izzo (H.O.V.A.),0.618,0.844,-4.051,0.697,,,,,,,
Hiphop,Renegade,0.561,0.774,-3.144,0.82,,,,,,,
Hiphop,Run This Town,0.591,0.921,-1.787,0.428,,,,,,,
Hiphop,99 Problems,0.482,0.955,-0.905,0.509,,,,,,,
Hiphop,Big Pimpin',0.811,0.961,-0.067,0.962,,,,,,,
Hiphop,The Space Program,0.612,0.705,-5.898,0.533,,,,,,,
Hiphop,Solid Wall of Sound,0.67,0.684,-6.053,0.473,,,,,,,
Hiphop,Without Me,0.908,0.669,-2.827,0.662,,,,,,,
Hiphop,Godzilla (feat. Juice WRLD),0.808,0.745,-5.26,0.829,,,,,,,
Hiphop,Sing For The Moment,0.668,0.824,-4.164,0.185,,,,,,,
Hiphop,Just Lose It,0.94,0.633,-3.56,0.962,,,,,,,
Hiphop,Spend Some Time,0.695,0.61,-5.133,0.133,,,,,,,
Hiphop,The Real Slim Shady,0.949,0.661,-4.244,0.76,,,,,,,
Hiphop,Berzerk,0.739,0.872,-4.059,0.684,,,,,,,
Hiphop,The Monster,0.781,0.853,-3.68,0.624,,,,,,,
Hiphop,Love Game,0.766,0.941,-2.546,0.707,,,,,,,
Hiphop,Not Afraid,0.855,0.954,-1.19,0.668,,,,,,,
Hiphop,Love The Way You Lie,0.749,0.925,-5.034,0.641,,,,,,,
Hiphop,Just Don't Give A Fine,0.587,0.935,-1.775,0.705,,,,,,,
Hiphop,I'm Shady,0.838,0.713,-7.062,0.709,,,,,,,
Hiphop,Gangsta Gangsta,0.894,0.698,-8.264,0.695,,,,,,,
Hiphop,No One Can Do It Better,0.729,0.819,-6.936,0.797,,,,,,,
Hiphop,Problem,0.872,0.639,-5.658,0.469,,,,,,,
Hiphop,We Want Eazy,0.711,0.926,-2.375,0.528,,,,,,,
Hiphop,Damn It Feels Good to Be a Gangsta,0.785,0.793,-7.915,0.655,,,,,,,
Hiphop,I Can't Live Without My Radio,0.764,0.508,-13.165,0.862,,,,,,,
Hiphop,Big Pimpin',0.88,0.814,-6.307,0.942,,,,,,,
Hiphop,Encore,0.382,0.92,-1.149,0.524,,,,,,,
Hiphop,D.O.A. (Death Of Auto-Tune),0.569,0.869,-5.432,0.492,,,,,,,
Hiphop,Run This Town,0.632,0.924,-1.802,0.441,,,,,,,
Hiphop,Empire State Of Mind,0.491,0.956,-1.538,0.811,,,,,,,
Hiphop,Why I Love You,0.48,0.808,-4.133,0.37,,,,,,,
Hiphop,Hard Knock Life (Ghetto Anthem),0.884,0.679,-5.857,0.591,,,,,,,
Hiphop,"Lose Yourself - From ""8 Mile"" Soundtrack",0.686,0.735,-4.616,0.0596,,,,,,,
Hiphop,Whatever You Like,0.68,0.687,-6.162,0.467,,,,,,,
Hiphop,Work,0.795,0.835,-4.672,0.799,,,,,,,
Hiphop,Halftime,0.766,0.793,-6.638,0.647,,,,,,,
Hiphop,Patiently Waiting,0.738,0.674,-2.299,0.575,,,,,,,
Hiphop,Non Compos Mentis,0.517,0.897,-6.055,0.381,,,,,,,
Hiphop,Labor,0.629,0.592,-8.741,0.883,,,,,,,
Hiphop,House of the Rising Drum,0.746,0.863,-7.723,0.869,,,,,,,
Hiphop,Whenimondamic,0.618,0.711,-6.841,0.659,,,,,,,
Hiphop,By The Time I Get To Arizona,0.498,0.941,-7.725,0.796,,,,,,,
Hiphop,The Formula,0.83,0.626,-7.601,0.475,,,,,,,
Hiphop,Still,0.687,0.858,-6.471,0.398,,,,,,,
Hiphop,Mind Playing Tricks on Me,0.886,0.512,-11.825,0.454,,,,,,,
Hiphop,I Used to Love H.E.R.,0.74,0.445,-13.222,0.593,,,,,,,
Hiphop,I Need Love,0.799,0.28,-20.749,0.67,,,,,,,
Hiphop,The Breaks,0.818,0.67,-13.912,0.917,,,,,,,
Hiphop,Don't Sweat The Technique,0.712,0.908,-6.898,0.777,,,,,,,
Hiphop,Never Fallin',0.76,0.633,-4.342,0.492,,,,,,,
Hiphop,Bonita Applebum - includes 'Can I Kick It' Intro,0.845,0.701,-5.111,0.647,,,,,,,
Hiphop,Borders,0.582,0.844,-5.072,0.299,,,,,,,
Hiphop,O.P.P,0.848,0.838,-11.949,0.774,,,,,,,
Hiphop,Fine Wit Dre Day (And Everybody's Celebratin'),0.75,0.706,-7.461,0.59,,,,,,,
Hiphop,Let Me Ride,0.731,0.818,-7.035,0.862,,,,,,,
Hiphop,Facts (Charlie Heat Version),0.783,0.655,-3.787,0.395,,,,,,,
Hiphop,No Role Modelz,0.692,0.521,-8.465,0.463,,,,,,,
Hiphop,FML,0.667,0.422,-7.176,0.146,,,,,,,
Hiphop,Wolves,0.511,0.397,-8.019,0.129,,,,,,,
Hiphop,Wet Dreamz,0.517,0.705,-8.205,0.584,,,,,,,
Hiphop,January 28th,0.478,0.546,-8.59,0.373,,,,,,,
Hiphop,No More Parties In LA,0.471,0.924,-1.611,0.671,,,,,,,
Hiphop,I Know (feat. Mick Jenkins),0.631,0.742,-5.854,0.454,,,,,,,
Hiphop,Tuscan Leather,0.522,0.679,-5.401,0.296,,,,,,,
Hiphop,Waves,0.559,0.577,-4.505,0.0722,,,,,,,
Hiphop,Waves,0.591,0.892,-6.114,0.712,,,,,,,
Hiphop,Freestyle 4,0.473,0.543,-8.311,0.461,,,,,,,
Hiphop,Look What You've Done,0.495,0.351,-14.669,0.271,,,,,,,
Hiphop,Father Stretch My Hands Pt. 1,0.712,0.57,-4.386,0.37,,,,,,,
Hiphop,Loft Music,0.285,0.497,-7.6,0.0733,,,,,,,
Hiphop,Rolling Stone,0.691,0.32,-11.736,0.649,,,,,,,
Hiphop,Alright,0.796,0.766,-5.974,0.558,,,,,,,
Hiphop,Gotta Have It,0.74,0.574,-6.938,0.33,,,,,,,
Hiphop,Real Friends,0.444,0.75,-6.264,0.115,,,,,,,
Hiphop,The Morning,0.656,0.555,-7.6,0.224,,,,,,,
Hiphop,A.D.H.D,0.609,0.799,-6.883,0.582,,,,,,,
Hiphop,No Church In The Wild,0.654,0.75,-7.509,0.557,,,,,,,
Hiphop,Otis,0.754,0.631,-4.751,0.432,,,,,,,
Hiphop,Blood On The Leaves,0.412,0.68,-4.099,0.347,,,,,,,
Hiphop,Guilt Trip,0.435,0.658,-6.049,0.597,,,,,,,
Hiphop,Break The Bank,0.584,0.821,-5.825,0.422,,,,,,,
Hiphop,Bound 2,0.365,0.662,-2.849,0.279,,,,,,,
Hiphop,From Time,0.739,0.491,-9.726,0.448,,,,,,,
Hiphop,Promise (feat. Fetty Wap),0.797,0.469,-8.112,0.481,,,,,,,
Hiphop,Ultralight Beam,0.589,0.397,-8.833,0.362,,,,,,,
Hiphop,Running Away - Winta James Mix,0.669,0.584,-5.988,0.949,,,,,,,
Hiphop,Fire & Desire,0.709,0.259,-14.341,0.265,,,,,,,
Hiphop,RGF Island,0.746,0.764,-5.066,0.518,,,,,,,
Hiphop,White Iverson,0.677,0.523,-8.722,0.331,,,,,,,
Hiphop,Eyes Like Blue Skies (feat. Need Not Worry),0.713,0.861,-3.687,0.646,,,,,,,
Hiphop,Holy Grail,0.683,0.537,-6.945,0.153,,,,,,,
Hiphop,Pursuit Of Happiness (Nightmare),0.627,0.589,-9.056,0.247,,,,,,,
Hiphop,Backseat Freestyle,0.546,0.651,-7.601,0.646,,,,,,,
Hiphop,Ultimate,0.493,0.826,-3.106,0.75,,,,,,,
Hiphop,The Hills,0.356,0.567,-7.011,0.109,,,,,,,
Hiphop,Acquainted,0.38,0.481,-9.874,0.237,,,,,,,
Hiphop,Prisoner,0.543,0.407,-12.741,0.327,,,,,,,
Hiphop,Real Life,0.578,0.645,-4.951,0.31,,,,,,,
Hiphop,Often - Kygo Remix,0.582,0.498,-9.906,0.426,,,,,,,
Hiphop,Paper Pools,0.433,0.905,-5.094,0.641,,,,,,,
Hiphop,Paper Trail$,0.548,0.829,-4.103,0.452,,,,,,,
Hiphop,Christ Conscious,0.649,0.717,-5.021,0.589,,,,,,,
Hiphop,Thinkin Bout You,0.721,0.339,-11.195,0.2,,,,,,,
Hiphop,IFHY (feat. Pharrell),0.36,0.716,-6.181,0.274,,,,,,,
Hiphop,Yonkers,0.712,0.759,-5.397,0.738,,,,,,,
Hiphop,King Kunta,0.884,0.657,-4.569,0.489,,,,,,,
Hiphop,Paper Planes,0.447,0.848,-6.175,0.485,,,,,,,
Hiphop,One Love,0.723,0.55,-8.719,0.903,,,,,,,
Hiphop,All Day,0.861,0.651,-4.718,0.421,,,,,,,
Hiphop,Dark Light,0.478,0.44,-9.997,0.0377,,,,,,,
Hiphop,Bears,0.765,0.606,-8.51,0.711,,,,,,,
Hiphop,N.Y. State of Mind,0.665,0.91,-4.682,0.887,,,,,,,
Hiphop,Life's a Bitch (feat. AZ & Olu Dara),0.775,0.734,-5.41,0.342,,,,,,,
Hiphop,Hands On The Wheel (feat. A$AP Rocky),0.454,0.854,-5.359,0.201,,,,,,,
Hiphop,"3 on (feat. Tinashe, Drake)",0.797,0.569,-8.554,0.51,,,,,,,
Hiphop,Childs Play (feat. Chance the Rapper),0.759,0.342,-9.044,0.22,,,,,,,
Hiphop,The World Is Yours,0.678,0.794,-6.186,0.54,,,,,,,
Hiphop,Substance Abuse,0.725,0.627,-8.275,0.576,,,,,,,
Hiphop,Ignorance Is Bliss,0.644,0.801,-4.55,0.764,,,,,,,
Hiphop,Wicked Games,0.409,0.579,-5.156,0.316,,,,,,,
Hiphop,Young Jesus,0.661,0.905,-3.403,0.425,,,,,,,
